"module name","license","repository"
"ora@5.4.1","MIT","https://github.com/sindresorhus/ora"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@3.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@4.0.0","MIT","https://github.com/sindresorhus/p-map"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"pako@0.2.9","MIT","https://github.com/nodeca/pako"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-entities@2.0.0","MIT","https://github.com/wooorm/parse-entities"
"parse-json@5.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse5@6.0.1","MIT","https://github.com/inikulin/parse5"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"path-browserify@1.0.1","MIT","https://github.com/browserify/path-browserify"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-key@4.0.0","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-scurry@1.9.2","BlueOak-1.0.0","https://github.com/isaacs/path-walker"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type"
"pathe@1.1.0","MIT","https://github.com/unjs/pathe"
"peek-stream@1.1.3","MIT","https://github.com/mafintosh/peek-stream"
"pend@1.2.0","MIT","https://github.com/andrewrk/node-pend"
"perfect-scrollbar@1.5.5","MIT","https://github.com/mdbootstrap/perfect-scrollbar"
"picocolors@1.0.0","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch"
"pidtree@0.6.0","MIT","https://github.com/simonepri/pidtree"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify"
"pify@4.0.1","MIT","https://github.com/sindresorhus/pify"
"pirates@4.0.5","MIT","https://github.com/danez/pirates"
"pkg-dir@3.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-dir@4.2.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-dir@5.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"plimit-lit@1.5.0","MIT","https://github.com/joelvoss/plimit-lit"
"pluralize@8.0.0","MIT","https://github.com/blakeembrey/pluralize"
"polished@4.2.2","MIT","https://github.com/styled-components/polished"
"postcss-import@15.1.0","MIT","https://github.com/postcss/postcss-import"
"postcss-js@4.0.1","MIT","https://github.com/postcss/postcss-js"
"postcss-load-config@4.0.1","MIT","https://github.com/postcss/postcss-load-config"
"postcss-loader@7.3.2","MIT","https://github.com/webpack-contrib/postcss-loader"
"postcss-modules-extract-imports@3.0.0","ISC","https://github.com/css-modules/postcss-modules-extract-imports"
"postcss-modules-local-by-default@4.0.3","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@3.0.0","ISC","https://github.com/css-modules/postcss-modules-scope"
"postcss-modules-values@4.0.0","ISC","https://github.com/css-modules/postcss-modules-values"
"postcss-nested@6.0.1","MIT","https://github.com/postcss/postcss-nested"
"postcss-selector-parser@6.0.10","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-selector-parser@6.0.13","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-value-parser@4.2.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@8.4.24","MIT","https://github.com/postcss/postcss"
"prebuild-install@7.1.1","MIT","https://github.com/prebuild/prebuild-install"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls"
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"prettier-linter-helpers@1.0.0","MIT","https://github.com/prettier/prettier-linter-helpers"
"prettier-plugin-tailwindcss@0.3.0","MIT","https://github.com/tailwindlabs/prettier-plugin-tailwindcss"
"prettier@2.8.8","MIT","https://github.com/prettier/prettier"
"pretty-format@27.5.1","MIT","https://github.com/facebook/jest"
"pretty-hrtime@1.0.3","MIT","https://github.com/robrich/pretty-hrtime"
"prismjs@1.29.0","MIT","https://github.com/PrismJS/prism"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"progress@2.0.3","MIT","https://github.com/visionmedia/node-progress"
"promise-inflight@1.0.1","ISC","https://github.com/iarna/promise-inflight"
"promise-retry@2.0.1","MIT","https://github.com/IndigoUnited/node-promise-retry"
"prompts@2.4.2","MIT","https://github.com/terkelg/prompts"
"prop-types@15.8.1","MIT","https://github.com/facebook/prop-types"
"property-information@6.2.0","MIT","https://github.com/wooorm/property-information"
"protobufjs@6.11.3","BSD-3-Clause","https://github.com/protobufjs/protobuf.js"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr"
"proxy-from-env@1.1.0","MIT","https://github.com/Rob--W/proxy-from-env"
"pstree.remy@1.1.8","MIT","https://github.com/remy/pstree"
"pump@2.0.1","MIT","https://github.com/mafintosh/pump"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump"
"pumpify@1.5.1","MIT","https://github.com/mafintosh/pumpify"
"punycode@2.3.0","MIT","https://github.com/mathiasbynens/punycode.js"
"puppeteer-core@2.1.1","Apache-2.0","https://github.com/puppeteer/puppeteer"
"qs@6.11.0","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.11.2","BSD-3-Clause","https://github.com/ljharb/qs"
"queue-lit@1.5.0","MIT","https://github.com/joelvoss/queue-lit"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"ramda@0.29.0","MIT","https://github.com/ramda/ramda"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.5.1","MIT","https://github.com/stream-utils/raw-body"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-colorful@5.6.1","MIT","https://github.com/omgovich/react-colorful"
"react-docgen-typescript@2.2.2","MIT","https://github.com/styleguidist/react-docgen-typescript"
"react-docgen@6.0.0-alpha.3","MIT","https://github.com/reactjs/react-docgen"
"react-dom@18.2.0","MIT","https://github.com/facebook/react"
"react-element-to-jsx-string@15.0.0","MIT","https://github.com/algolia/react-element-to-jsx-string"
"react-hotkeys-hook@4.4.0","MIT","git+https://JohannesKlauss@github.com/JohannesKlauss/react-keymap-hook"
"react-inspector@6.0.1","MIT","https://github.com/xyc/react-inspector"
"react-is@16.13.1","MIT","https://github.com/facebook/react"
"react-is@17.0.2","MIT","https://github.com/facebook/react"
"react-is@18.1.0","MIT","https://github.com/facebook/react"
"react-is@18.2.0","MIT","https://github.com/facebook/react"
"react-markdown@8.0.7","MIT","https://github.com/remarkjs/react-markdown"
"react-refresh@0.14.0","MIT","https://github.com/facebook/react"
"react-router-dom@6.11.2","MIT","https://github.com/remix-run/react-router"
"react-router@6.11.2","MIT","https://github.com/remix-run/react-router"
"react-tabs@3.2.3","MIT","https://github.com/reactjs/react-tabs"
"react-universal-interface@0.6.2","Public Domain","https://github.com/streamich/react-universal-interface"
"react-use@17.4.0","Unlicense","https://github.com/streamich/react-use"
"react@18.2.0","MIT","https://github.com/facebook/react"
"read-cache@1.0.0","MIT","https://github.com/TrySound/read-cache"
"read-pkg-up@7.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@5.2.0","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@2.3.8","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.2","MIT","https://github.com/nodejs/readable-stream"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"recast@0.21.5","MIT","https://github.com/benjamn/recast"
"recast@0.23.2","MIT","https://github.com/benjamn/recast"
"rechoir@0.6.2","MIT","https://github.com/tkellen/node-rechoir"
"redoc@2.0.0","MIT","https://github.com/Redocly/redoc"
"reftools@1.1.9","BSD-3-Clause","https://github.com/Mermade/oas-kit"
"regenerate-unicode-properties@10.1.0","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties"
"regenerate@1.4.2","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.13.11","MIT","https://github.com/facebook/regenerator/tree/main/packages/runtime"
"regenerator-transform@0.15.1","MIT","https://github.com/facebook/regenerator/tree/main/packages/transform"
"regex-parser@2.2.11","MIT","https://github.com/IonicaBizau/regex-parser.js"
"regexp.prototype.flags@1.5.0","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"regexpu-core@5.3.2","MIT","https://github.com/mathiasbynens/regexpu-core"
"regjsparser@0.9.1","BSD-2-Clause","https://github.com/jviereck/regjsparser"
"rehype-autolink-headings@6.1.1","MIT","https://github.com/rehypejs/rehype-autolink-headings"
"rehype-highlight@6.0.0","MIT","https://github.com/rehypejs/rehype-highlight"
"rehype-raw@6.1.1","MIT","https://github.com/rehypejs/rehype-raw"
"rehype-slug@5.1.0","MIT","https://github.com/rehypejs/rehype-slug"
"remark-custom-heading-id@1.0.1","MIT","https://github.com/Eyas/md-heading-id"
"remark-external-links@8.0.0","MIT","https://github.com/remarkjs/remark-external-links"
"remark-gfm@3.0.1","MIT","https://github.com/remarkjs/remark-gfm"
"remark-parse@10.0.2","MIT","https://github.com/remarkjs/remark/tree/main/packages/remark-parse"
"remark-rehype@10.1.0","MIT","https://github.com/remarkjs/remark-rehype"
"remark-slug@6.1.0","MIT","https://github.com/remarkjs/remark-slug"
"remark-toc@8.0.1","MIT","https://github.com/remarkjs/remark-toc"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"resize-observer-polyfill@1.5.1","MIT","https://github.com/que-etc/resize-observer-polyfill"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-pkg-maps@1.0.0","MIT","https://github.com/privatenumber/resolve-pkg-maps"
"resolve-url-loader@5.0.0","MIT","https://github.com/bholloway/resolve-url-loader"
"resolve@1.22.3","MIT","https://github.com/browserify/resolve"
"resolve@2.0.0-next.4","MIT","https://github.com/browserify/resolve"
"restore-cursor@3.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify"
"rfdc@1.3.0","MIT","https://github.com/davidmarkclements/rfdc"
"rimraf@2.6.3","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"rimraf@5.0.1","ISC","https://github.com/isaacs/rimraf"
"rollup-plugin-visualizer@5.9.0","MIT","https://github.com/btd/rollup-plugin-visualizer"
"rollup@3.23.0","MIT","https://github.com/rollup/rollup"
"rtl-css-js@1.16.1","MIT","https://github.com/kentcdodds/rtl-css-js"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"rxjs@7.8.1","Apache-2.0","https://github.com/reactivex/rxjs"
"sade@1.8.1","MIT","https://github.com/lukeed/sade"
"safe-buffer@5.1.1","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex-test@1.0.0","MIT","https://github.com/ljharb/safe-regex-test"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sass-loader@13.3.1","MIT","https://github.com/webpack-contrib/sass-loader"
"sass@1.63.5","MIT","https://github.com/sass/dart-sass"
"scheduler@0.23.0","MIT","https://github.com/facebook/react"
"screenfull@5.2.0","MIT","https://github.com/sindresorhus/screenfull.js"
"semver@5.7.1","ISC","https://github.com/npm/node-semver"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"semver@7.0.0","ISC","https://github.com/npm/node-semver"
"semver@7.5.1","ISC","https://github.com/npm/node-semver"
"send@0.18.0","MIT","https://github.com/pillarjs/send"
"serve-favicon@2.5.0","MIT","https://github.com/expressjs/serve-favicon"
"serve-static@1.15.0","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-harmonic-interval@1.0.1","Unlicense","https://github.com/streamich/set-harmonic-interval"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"shallow-clone@3.0.1","MIT","https://github.com/jonschlinkert/shallow-clone"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"sharp@0.32.1","Apache-2.0","https://github.com/lovell/sharp"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shelljs@0.8.5","BSD-3-Clause","https://github.com/shelljs/shelljs"
"should-equal@2.0.0","MIT","https://github.com/shouldjs/equal"
"should-format@3.0.3","MIT","https://github.com/shouldjs/format"
"should-type-adaptors@1.1.0","MIT","https://github.com/shouldjs/type-adaptors"
"should-type@1.4.0","MIT","https://github.com/shouldjs/type"
"should-util@1.0.1","MIT","https://github.com/shouldjs/util"
"should@13.2.3","MIT","https://github.com/shouldjs/should.js"
"side-channel@1.0.4","MIT","https://github.com/ljharb/side-channel"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit"
"signal-exit@4.0.2","ISC","https://github.com/tapjs/signal-exit"
"simple-concat@1.0.1","MIT","https://github.com/feross/simple-concat"
"simple-get@4.0.1","MIT","https://github.com/feross/simple-get"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"simple-update-notifier@1.1.0","MIT","https://github.com/alexbrazier/simple-update-notifier"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@3.0.0","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@4.0.0","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@5.0.0","MIT","https://github.com/chalk/slice-ansi"
"slugify@1.4.7","MIT","https://github.com/simov/slugify"
"smart-buffer@4.2.0","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"socks-proxy-agent@7.0.0","MIT","https://github.com/TooTallNate/node-socks-proxy-agent"
"socks@2.7.1","MIT","https://github.com/JoshGlazebrook/socks"
"source-map-js@1.0.2","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.5.6","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.4","BSD-3-Clause","https://github.com/mozilla/source-map"
"sourcemap-codec@1.4.8","MIT","https://github.com/Rich-Harris/sourcemap-codec"
"space-separated-tokens@1.1.5","MIT","https://github.com/wooorm/space-separated-tokens"
"space-separated-tokens@2.0.2","MIT","https://github.com/wooorm/space-separated-tokens"
"spdx-correct@3.2.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.3.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.13","CC0-1.0","https://github.com/jslicense/spdx-license-ids"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"ssri@9.0.1","ISC","https://github.com/npm/ssri"
"stack-generator@2.0.10","MIT","https://github.com/stacktracejs/stack-generator"
"stackframe@1.3.4","MIT","https://github.com/stacktracejs/stackframe"
"stacktrace-gps@3.1.2","MIT","https://github.com/stacktracejs/stacktrace-gps"
"stacktrace-js@2.0.2","MIT","https://github.com/stacktracejs/stacktrace.js"
"statuses@2.0.1","MIT","https://github.com/jshttp/statuses"
"stickyfill@1.1.1","MIT*","https://github.com/webmodules/stickyfill"
"stop-iteration-iterator@1.0.0","MIT","https://github.com/ljharb/stop-iteration-iterator"
"store2@2.14.2","(MIT OR GPL-3.0)","https://github.com/nbubna/store"
"storybook@7.0.18","MIT","https://github.com/storybookjs/storybook"
"stream-shift@1.0.1","MIT","https://github.com/mafintosh/stream-shift"
"streamsearch@1.1.0","MIT","https://github.com/mscdex/streamsearch"
"string-argv@0.3.2","MIT","https://github.com/mccormicka/string-argv"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string-width@5.1.2","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.matchall@4.0.8","MIT","https://github.com/es-shims/String.prototype.matchAll"
"string.prototype.trim@1.2.7","MIT","https://github.com/es-shims/String.prototype.trim"
"string.prototype.trimend@1.0.6","MIT","https://github.com/es-shims/String.prototype.trimEnd"
"string.prototype.trimstart@1.0.6","MIT","https://github.com/es-shims/String.prototype.trimStart"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@7.1.0","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-final-newline@3.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-indent@3.0.0","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"style-loader@3.3.3","MIT","https://github.com/webpack-contrib/style-loader"
"style-to-object@0.4.1","MIT","https://github.com/remarkablemark/style-to-object"
"styled-components@5.3.11","MIT","https://github.com/styled-components/styled-components"
"stylis@4.2.0","MIT","https://github.com/thysultan/stylis.js"
"sucrase@3.32.0","MIT","https://github.com/alangpierce/sucrase"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-color@9.3.1","MIT","https://github.com/chalk/supports-color"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"svgo@3.0.2","MIT","https://github.com/svg/svgo"
"swagger2openapi@7.0.8","BSD-3-Clause","https://github.com/Mermade/oas-kit"
"synchronous-promise@2.0.17","BSD-3-Clause","https://github.com/fluffynuts/synchronous-promise"
"tailwind-merge@1.12.0","MIT","https://github.com/dcastil/tailwind-merge"
"tailwindcss@3.3.2","MIT","https://github.com/tailwindlabs/tailwindcss"
"tar-fs@2.1.1","MIT","https://github.com/mafintosh/tar-fs"
"tar-stream@2.2.0","MIT","https://github.com/mafintosh/tar-stream"
"tar@6.1.15","ISC","https://github.com/isaacs/node-tar"
"telejson@7.1.0","MIT","https://github.com/storybookjs/telejson"
"temp-dir@2.0.0","MIT","https://github.com/sindresorhus/temp-dir"
"temp@0.8.4","MIT","https://github.com/bruce/node-temp"
"tempy@1.0.1","MIT","https://github.com/sindresorhus/tempy"
"test-exclude@6.0.0","ISC","https://github.com/istanbuljs/test-exclude"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"thenify-all@1.6.0","MIT","https://github.com/thenables/thenify-all"
"thenify@3.3.1","MIT","https://github.com/thenables/thenify"
"throttle-debounce@3.0.1","MIT","https://github.com/niksy/throttle-debounce"
"through2@2.0.5","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"tmpl@1.0.5","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"toggle-selection@1.0.6","MIT","https://github.com/sudodoki/toggle-selection"
"toidentifier@1.0.1","MIT","https://github.com/component/toidentifier"
"touch@3.1.0","ISC","https://github.com/isaacs/node-touch"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"trim-lines@3.0.1","MIT","https://github.com/wooorm/trim-lines"
"trough@2.1.0","MIT","https://github.com/wooorm/trough"
"ts-custom-error@3.3.1","MIT","https://github.com/adriengibrat/ts-custom-error"
"ts-dedent@2.2.0","MIT","https://github.com/tamino-martinius/node-ts-dedent"
"ts-easing@0.2.0","Unlicense","https://github.com/streamich/ts-easing"
"ts-interface-checker@0.1.13","Apache-2.0","https://github.com/gristlabs/ts-interface-checker"
"ts-poet@6.4.1","Apache-2.0","https://github.com/stephenh/ts-poet"
"ts-proto-descriptors@1.9.0","ISC","https://github.com/stephenh/ts-proto"
"ts-proto@1.148.2","ISC","https://github.com/stephenh/ts-proto"
"tsc-alias@1.8.6","MIT","https://github.com/justkey007/tsc-alias"
"tsconfck@2.1.1","MIT","https://github.com/dominikg/tsconfck"
"tsconfig-paths@3.14.2","MIT","https://github.com/dividab/tsconfig-paths"
"tslib@1.14.1","0BSD","https://github.com/Microsoft/tslib"
"tslib@2.5.2","0BSD","https://github.com/Microsoft/tslib"
"tsutils@3.21.0","MIT","https://github.com/ajafff/tsutils"
"tsx@3.12.7","MIT","https://github.com/esbuild-kit/tsx"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"type-fest@0.16.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.20.2","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.21.3","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.6.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.8.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@2.19.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@3.13.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"typed-array-length@1.0.4","MIT","https://github.com/inspect-js/typed-array-length"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"typescript@3.9.10","Apache-2.0","https://github.com/Microsoft/TypeScript"
"typescript@4.9.5","Apache-2.0","https://github.com/Microsoft/TypeScript"
"typescript@5.0.4","Apache-2.0","https://github.com/Microsoft/TypeScript"
"uglify-js@3.17.4","BSD-2-Clause","https://github.com/mishoo/UglifyJS"
"unbox-primitive@1.0.2","MIT","https://github.com/ljharb/unbox-primitive"
"undefsafe@2.0.5","MIT","https://github.com/remy/undefsafe"
"undici@5.22.1","MIT","https://github.com/nodejs/undici"
"unfetch@4.2.0","MIT","https://github.com/developit/unfetch"
"unicode-canonical-property-names-ecmascript@2.0.0","MIT","https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript"
"unicode-match-property-ecmascript@2.0.0","MIT","https://github.com/mathiasbynens/unicode-match-property-ecmascript"
"unicode-match-property-value-ecmascript@2.1.0","MIT","https://github.com/mathiasbynens/unicode-match-property-value-ecmascript"
"unicode-property-aliases-ecmascript@2.1.0","MIT","https://github.com/mathiasbynens/unicode-property-aliases-ecmascript"
"unified@10.1.2","MIT","https://github.com/unifiedjs/unified"
"unique-filename@2.0.1","ISC","https://github.com/npm/unique-filename"
"unique-slug@3.0.0","ISC","https://github.com/npm/unique-slug"
"unique-string@2.0.0","MIT","https://github.com/sindresorhus/unique-string"
"unist-util-find-after@4.0.1","MIT","https://github.com/syntax-tree/unist-util-find-after"
"unist-util-generated@2.0.1","MIT","https://github.com/syntax-tree/unist-util-generated"
"unist-util-is@4.1.0","MIT","https://github.com/syntax-tree/unist-util-is"
"unist-util-is@5.2.1","MIT","https://github.com/syntax-tree/unist-util-is"
"unist-util-position@4.0.4","MIT","https://github.com/syntax-tree/unist-util-position"
"unist-util-stringify-position@2.0.3","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"unist-util-stringify-position@3.0.3","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"unist-util-visit-parents@3.1.1","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit-parents@5.1.3","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit@2.0.3","MIT","https://github.com/syntax-tree/unist-util-visit"
"unist-util-visit@4.1.2","MIT","https://github.com/syntax-tree/unist-util-visit"
"universalify@2.0.0","MIT","https://github.com/RyanZim/universalify"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unplugin@0.10.2","MIT","https://github.com/unjs/unplugin"
"untildify@4.0.0","MIT","https://github.com/sindresorhus/untildify"
"update-browserslist-db@1.0.11","MIT","https://github.com/browserslist/update-db"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"url-template@2.0.8","BSD*","https://github.com/bramstein/url-template"
"use-resize-observer@9.1.0","MIT","https://github.com/ZeeCoder/use-resize-observer"
"use-sync-external-store@1.2.0","MIT","https://github.com/facebook/react"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util@0.12.5","MIT","https://github.com/browserify/node-util"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@9.0.0","MIT","https://github.com/uuidjs/uuid"
"uvu@0.5.6","MIT","https://github.com/lukeed/uvu"
"v8-to-istanbul@9.1.0","ISC","https://github.com/istanbuljs/v8-to-istanbul"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"vfile-location@4.1.0","MIT","https://github.com/vfile/vfile-location"
"vfile-message@3.1.4","MIT","https://github.com/vfile/vfile-message"
"vfile@5.3.7","MIT","https://github.com/vfile/vfile"
"vite-plugin-image-optimizer@1.1.5","MIT","https://github.com/FatehAK/vite-plugin-image-optimizer"
"vite-tsconfig-paths@4.2.0","MIT","https://github.com/aleclarson/vite-tsconfig-paths"
"vite@4.3.9","MIT","https://github.com/vitejs/vite"
"walker@1.0.8","Apache-2.0","https://github.com/daaku/nodejs-walker"
"watchpack@2.4.0","MIT","https://github.com/webpack/watchpack"
"wcwidth@1.0.1","MIT","https://github.com/timoxley/wcwidth"
"web-namespaces@2.0.1","MIT","https://github.com/wooorm/web-namespaces"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-sources@3.2.3","MIT","https://github.com/webpack/webpack-sources"
"webpack-virtual-modules@0.4.6","MIT","https://github.com/sysgears/webpack-virtual-modules"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which-boxed-primitive@1.0.2","MIT","https://github.com/inspect-js/which-boxed-primitive"
"which-collection@1.0.1","MIT","https://github.com/inspect-js/which-collection"
"which-typed-array@1.1.9","MIT","https://github.com/inspect-js/which-typed-array"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.5","ISC","https://github.com/iarna/wide-align"
"widest-line@3.1.0","MIT","https://github.com/sindresorhus/widest-line"
"word-wrap@1.2.3","MIT","https://github.com/jonschlinkert/word-wrap"
