"module name","license","repository"
"@types/mdast@3.0.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mdx@2.0.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mime-types@2.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mime@1.3.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mime@3.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/minimatch@5.1.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ms@0.7.31","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node-fetch@2.6.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@14.18.51","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@16.18.34","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@20.2.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@20.3.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/normalize-package-data@2.4.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/npmlog@4.1.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/object-hash@1.3.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/parse-json@4.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/parse5@6.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pretty-hrtime@1.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prop-types@15.7.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/qs@6.9.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/range-parser@1.2.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-dom@18.2.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@18.2.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/scheduler@0.16.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/semver@7.5.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/send@0.17.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-static@1.15.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/unist@2.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs-parser@21.0.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs@16.0.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs@17.0.24","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@typescript-eslint/eslint-plugin@5.59.8","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/parser@5.59.8","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/scope-manager@5.59.8","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/type-utils@5.59.8","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@5.59.8","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@5.59.8","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/utils@5.59.8","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@5.59.8","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@vitejs/plugin-react-swc@3.3.1","MIT","https://github.com/vitejs/vite-plugin-react-swc"
"@vitejs/plugin-react@3.1.0","MIT","https://github.com/vitejs/vite-plugin-react"
"@vitejs/plugin-react@4.0.0","MIT","https://github.com/vitejs/vite-plugin-react"
"@xobotyi/scrollbar-width@1.9.5","MIT","https://github.com/xobotyi/scrollbar-width"
"@yarnpkg/esbuild-plugin-pnp@3.0.0-rc.15","BSD-2-Clause","https://github.com/yarnpkg/berry"
"abbrev@1.1.1","ISC","https://github.com/isaacs/abbrev-js"
"accepts@1.3.8","MIT","https://github.com/jshttp/accepts"
"acorn-jsx@5.3.2","MIT","https://github.com/acornjs/acorn-jsx"
"acorn-walk@7.2.0","MIT","https://github.com/acornjs/acorn"
"acorn@7.4.1","MIT","https://github.com/acornjs/acorn"
"acorn@8.8.2","MIT","https://github.com/acornjs/acorn"
"address@1.2.2","MIT","https://github.com/node-modules/address"
"adjust-sourcemap-loader@4.0.0","MIT","https://github.com/bholloway/adjust-sourcemap-loader"
"agent-base@5.1.1","MIT","https://github.com/TooTallNate/node-agent-base"
"agent-base@6.0.2","MIT","https://github.com/TooTallNate/node-agent-base"
"agentkeepalive@4.3.0","MIT","https://github.com/node-modules/agentkeepalive"
"aggregate-error@3.1.0","MIT","https://github.com/sindresorhus/aggregate-error"
"ajv@6.12.6","MIT","https://github.com/ajv-validator/ajv"
"ansi-align@3.0.1","ISC","https://github.com/nexdrew/ansi-align"
"ansi-colors@4.1.3","MIT","https://github.com/doowb/ansi-colors"
"ansi-escapes@4.3.2","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@6.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@5.2.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@6.2.1","MIT","https://github.com/chalk/ansi-styles"
"any-promise@1.3.0","MIT","https://github.com/kevinbeaty/any-promise"
"anymatch@3.1.3","ISC","https://github.com/micromatch/anymatch"
"app-root-dir@1.0.2","MIT","https://github.com/philidem/node-app-root-dir"
"aproba@2.0.0","ISC","https://github.com/iarna/aproba"
"are-we-there-yet@2.0.0","ISC","https://github.com/npm/are-we-there-yet"
"are-we-there-yet@3.0.1","ISC","https://github.com/npm/are-we-there-yet"
"arg@5.0.2","MIT","https://github.com/vercel/arg"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse"
"argparse@2.0.1","Python-2.0","https://github.com/nodeca/argparse"
"aria-query@5.1.3","Apache-2.0","https://github.com/A11yance/aria-query"
"array-buffer-byte-length@1.0.0","MIT","https://github.com/inspect-js/array-buffer-byte-length"
"array-flatten@1.1.1","MIT","https://github.com/blakeembrey/array-flatten"
"array-includes@3.1.6","MIT","https://github.com/es-shims/array-includes"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union"
"array.prototype.flat@1.3.1","MIT","https://github.com/es-shims/Array.prototype.flat"
"array.prototype.flatmap@1.3.1","MIT","https://github.com/es-shims/Array.prototype.flatMap"
"array.prototype.tosorted@1.1.1","MIT","https://github.com/es-shims/Array.prototype.toSorted"
"assert@2.0.0","MIT","https://github.com/browserify/commonjs-assert"
"ast-types@0.14.2","MIT","https://github.com/benjamn/ast-types"
"ast-types@0.15.2","MIT","https://github.com/benjamn/ast-types"
"ast-types@0.16.1","MIT","https://github.com/benjamn/ast-types"
"astral-regex@2.0.0","MIT","https://github.com/kevva/astral-regex"
"async-limiter@1.0.1","MIT","https://github.com/strml/async-limiter"
"async@3.2.4","MIT","https://github.com/caolan/async"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit"
"autoprefixer@10.4.14","MIT","https://github.com/postcss/autoprefixer"
"available-typed-arrays@1.0.5","MIT","https://github.com/inspect-js/available-typed-arrays"
"babel-core@7.0.0-bridge.0","MIT",""
"babel-plugin-istanbul@6.1.1","BSD-3-Clause","https://github.com/istanbuljs/babel-plugin-istanbul"
"babel-plugin-macros@3.1.0","MIT","https://github.com/kentcdodds/babel-plugin-macros"
"babel-plugin-polyfill-corejs2@0.3.3","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-corejs2@0.4.3","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-corejs3@0.6.0","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-corejs3@0.8.1","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-regenerator@0.4.1","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-regenerator@0.5.0","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-styled-components@2.1.3","MIT","https://github.com/styled-components/babel-plugin-styled-components"
"babel-plugin-syntax-jsx@6.18.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-jsx"
"bail@2.0.2","MIT","https://github.com/wooorm/bail"
"balanced-match@1.0.2","MIT","https://github.com/juliangruber/balanced-match"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js"
"better-opn@2.1.1","MIT","https://github.com/ExiaSR/better-opn"
"big-integer@1.6.51","Unlicense","https://github.com/peterolson/BigInteger.js"
"big.js@5.2.2","MIT","https://github.com/MikeMcl/big.js"
"binary-extensions@2.2.0","MIT","https://github.com/sindresorhus/binary-extensions"
"bl@4.1.0","MIT","https://github.com/rvagg/bl"
"body-parser@1.20.1","MIT","https://github.com/expressjs/body-parser"
"boolbase@1.0.0","ISC","https://github.com/fb55/boolbase"
"boxen@5.1.2","MIT","https://github.com/sindresorhus/boxen"
"bplist-parser@0.2.0","MIT","https://github.com/nearinfinity/node-bplist-parser"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion"
"brace-expansion@2.0.1","MIT","https://github.com/juliangruber/brace-expansion"
"braces@3.0.2","MIT","https://github.com/micromatch/braces"
"browser-assert@1.2.1","MIT*","https://github.com/socialally/browser-assert"
"browserify-zlib@0.1.4","MIT","https://github.com/devongovett/browserify-zlib"
"browserslist@4.21.7","MIT","https://github.com/browserslist/browserslist"
"bser@2.1.1","Apache-2.0","https://github.com/facebook/watchman"
"buffer-crc32@0.2.13","MIT","https://github.com/brianloveswords/buffer-crc32"
"buffer-from@1.1.2","MIT","https://github.com/LinusU/buffer-from"
"buffer@5.7.1","MIT","https://github.com/feross/buffer"
"buffer@6.0.3","MIT","https://github.com/feross/buffer"
"busboy@1.6.0","MIT","https://github.com/mscdex/busboy"
"bytes@3.0.0","MIT","https://github.com/visionmedia/bytes.js"
"bytes@3.1.2","MIT","https://github.com/visionmedia/bytes.js"
"c8@7.14.0","ISC","https://github.com/bcoe/c8"
"cacache@16.1.3","ISC","https://github.com/npm/cacache"
"call-bind@1.0.2","MIT","https://github.com/ljharb/call-bind"
"call-me-maybe@1.0.2","MIT","https://github.com/limulus/call-me-maybe"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites"
"camelcase-css@2.0.1","MIT","https://github.com/stevenvachon/camelcase-css"
"camelcase@5.3.1","MIT","https://github.com/sindresorhus/camelcase"
"camelcase@6.3.0","MIT","https://github.com/sindresorhus/camelcase"
"camelize@1.0.1","MIT","https://github.com/ljharb/camelize"
"caniuse-lite@1.0.30001492","CC-BY-4.0","https://github.com/browserslist/caniuse-lite"
"case-anything@2.1.13","MIT","https://github.com/mesqueeb/case-anything"
"ccount@2.0.1","MIT","https://github.com/wooorm/ccount"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk"
"chalk@4.1.2","MIT","https://github.com/chalk/chalk"
"chalk@5.2.0","MIT","https://github.com/chalk/chalk"
"character-entities-legacy@1.1.4","MIT","https://github.com/wooorm/character-entities-legacy"
"character-entities@1.2.4","MIT","https://github.com/wooorm/character-entities"
"character-entities@2.0.2","MIT","https://github.com/wooorm/character-entities"
"character-reference-invalid@1.1.4","MIT","https://github.com/wooorm/character-reference-invalid"
"chokidar@3.5.3","MIT","https://github.com/paulmillr/chokidar"
"chownr@1.1.4","ISC","https://github.com/isaacs/chownr"
"chownr@2.0.0","ISC","https://github.com/isaacs/chownr"
"ci-info@3.8.0","MIT","https://github.com/watson/ci-info"
"classnames@2.3.2","MIT","https://github.com/JedWatson/classnames"
"clean-stack@2.2.0","MIT","https://github.com/sindresorhus/clean-stack"
"cli-boxes@2.2.1","MIT","https://github.com/sindresorhus/cli-boxes"
"cli-cursor@3.1.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-spinners@2.9.0","MIT","https://github.com/sindresorhus/cli-spinners"
"cli-table3@0.6.3","MIT","https://github.com/cli-table/cli-table3"
"cli-truncate@2.1.0","MIT","https://github.com/sindresorhus/cli-truncate"
"cli-truncate@3.1.0","MIT","https://github.com/sindresorhus/cli-truncate"
"cliui@7.0.4","ISC","https://github.com/yargs/cliui"
"cliui@8.0.1","ISC","https://github.com/yargs/cliui"
"clone-deep@4.0.1","MIT","https://github.com/jonschlinkert/clone-deep"
"clone@1.0.4","MIT","https://github.com/pvorb/node-clone"
"clsx@1.2.1","MIT","https://github.com/lukeed/clsx"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name"
"color-string@1.9.1","MIT","https://github.com/Qix-/color-string"
"color-support@1.1.3","ISC","https://github.com/isaacs/color-support"
"color@4.2.3","MIT","https://github.com/Qix-/color"
"colord@2.9.3","MIT","https://github.com/omgovich/colord"
"colorette@1.4.0","MIT","https://github.com/jorgebucaran/colorette"
"colorette@2.0.20","MIT","https://github.com/jorgebucaran/colorette"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream"
"comma-separated-tokens@2.0.3","MIT","https://github.com/wooorm/comma-separated-tokens"
"commander@10.0.1","MIT","https://github.com/tj/commander.js"
"commander@2.20.3","MIT","https://github.com/tj/commander.js"
"commander@4.1.1","MIT","https://github.com/tj/commander.js"
"commander@6.2.1","MIT","https://github.com/tj/commander.js"
"commander@7.2.0","MIT","https://github.com/tj/commander.js"
"commander@9.5.0","MIT","https://github.com/tj/commander.js"
"commondir@1.0.1","MIT","https://github.com/substack/node-commondir"
"compressible@2.0.18","MIT","https://github.com/jshttp/compressible"
"compression@1.7.4","MIT","https://github.com/expressjs/compression"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map"
"concat-stream@1.6.2","MIT","https://github.com/maxogden/concat-stream"
"console-control-strings@1.1.0","ISC","https://github.com/iarna/console-control-strings"
"content-disposition@0.5.4","MIT","https://github.com/jshttp/content-disposition"
"content-type@1.0.5","MIT","https://github.com/jshttp/content-type"
"convert-source-map@1.9.0","MIT","https://github.com/thlorenz/convert-source-map"
"convert-source-map@2.0.0","MIT","https://github.com/thlorenz/convert-source-map"
"cookie-signature@1.0.6","MIT","https://github.com/visionmedia/node-cookie-signature"
"cookie@0.5.0","MIT","https://github.com/jshttp/cookie"
"copy-to-clipboard@3.3.3","MIT","https://github.com/sudodoki/copy-to-clipboard"
"core-js-compat@3.30.2","MIT","https://github.com/zloirock/core-js"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is"
"cosmiconfig@7.1.0","MIT","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@8.1.3","MIT","https://github.com/cosmiconfig/cosmiconfig"
"cross-env@7.0.3","MIT","https://github.com/kentcdodds/cross-env"
"cross-spawn@7.0.3","MIT","https://github.com/moxystudio/node-cross-spawn"
"crypto-random-string@2.0.0","MIT","https://github.com/sindresorhus/crypto-random-string"
"css-color-keywords@1.0.0","ISC","https://github.com/sonicdoe/css-color-keywords"
"css-in-js-utils@3.1.0","MIT","https://github.com/robinweser/css-in-js-utils"
"css-loader@6.8.1","MIT","https://github.com/webpack-contrib/css-loader"
"css-select@5.1.0","BSD-2-Clause","https://github.com/fb55/css-select"
"css-selector-tokenizer@0.8.0","MIT","https://github.com/css-modules/css-selector-tokenizer"
"css-to-react-native@3.2.0","MIT","https://github.com/styled-components/css-to-react-native"
"css-tree@1.1.3","MIT","https://github.com/csstree/csstree"
"css-tree@2.2.1","MIT","https://github.com/csstree/csstree"
"css-tree@2.3.1","MIT","https://github.com/csstree/csstree"
"css-what@6.1.0","BSD-2-Clause","https://github.com/fb55/css-what"
"cssesc@3.0.0","MIT","https://github.com/mathiasbynens/cssesc"
"csso@5.0.5","MIT","https://github.com/css/csso"
"csstype@3.1.2","MIT","https://github.com/frenic/csstype"
"daisyui@3.1.5","MIT","https://github.com/saadeghi/daisyui"
"dataloader@1.4.0","BSD-3-Clause","https://github.com/facebook/dataloader"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug"
"debug@3.2.7","MIT","https://github.com/visionmedia/debug"
"debug@4.3.4","MIT","https://github.com/debug-js/debug"
"decko@1.2.0","MIT*","https://github.com/developit/decko"
"decode-named-character-reference@1.0.2","MIT","https://github.com/wooorm/decode-named-character-reference"
"decompress-response@6.0.0","MIT","https://github.com/sindresorhus/decompress-response"
"deep-equal@2.2.1","MIT","https://github.com/inspect-js/node-deep-equal"
"deep-extend@0.6.0","MIT","https://github.com/unclechu/node-deep-extend"
"deep-is@0.1.4","MIT","https://github.com/thlorenz/deep-is"
"default-browser-id@3.0.0","MIT","https://github.com/sindresorhus/default-browser-id"
"defaults@1.0.4","MIT","https://github.com/sindresorhus/node-defaults"
"define-lazy-prop@2.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop"
"define-properties@1.2.0","MIT","https://github.com/ljharb/define-properties"
"defu@6.1.2","MIT","https://github.com/unjs/defu"
"del@6.1.1","MIT","https://github.com/sindresorhus/del"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream"
"delegates@1.0.0","MIT","https://github.com/visionmedia/node-delegates"
"depd@2.0.0","MIT","https://github.com/dougwilson/nodejs-depd"
"dequal@2.0.3","MIT","https://github.com/lukeed/dequal"
"destroy@1.2.0","MIT","https://github.com/stream-utils/destroy"
"detect-indent@6.1.0","MIT","https://github.com/sindresorhus/detect-indent"
"detect-libc@1.0.3","Apache-2.0","https://github.com/lovell/detect-libc"
"detect-libc@2.0.1","Apache-2.0","https://github.com/lovell/detect-libc"
"detect-package-manager@2.0.1","MIT","https://github.com/egoist/detect-package-manager"
"detect-port@1.5.1","MIT","https://github.com/node-modules/detect-port"
"didyoumean@1.2.2","Apache-2.0","https://github.com/dcporter/didyoumean.js"
"diff@5.1.0","BSD-3-Clause","https://github.com/kpdecker/jsdiff"
"dir-glob@3.0.1","MIT","https://github.com/kevva/dir-glob"
"dlv@1.1.3","MIT","https://github.com/developit/dlv"
"doctrine@2.1.0","Apache-2.0","https://github.com/eslint/doctrine"
"doctrine@3.0.0","Apache-2.0","https://github.com/eslint/doctrine"
"dom-accessibility-api@0.5.16","MIT","https://github.com/eps1lon/dom-accessibility-api"
"dom-serializer@2.0.0","MIT","https://github.com/cheeriojs/dom-serializer"
"domelementtype@2.3.0","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domhandler@5.0.3","BSD-2-Clause","https://github.com/fb55/domhandler"
"dompurify@2.4.5","(MPL-2.0 OR Apache-2.0)","https://github.com/cure53/DOMPurify"
"domutils@3.1.0","BSD-2-Clause","https://github.com/fb55/domutils"
"dotenv-expand@10.0.0","BSD-2-Clause","https://github.com/motdotla/dotenv-expand"
"dotenv@16.1.3","BSD-2-Clause","https://github.com/motdotla/dotenv"
"dprint-node@1.0.7","MIT","https://github.com/devongovett/dprint-node"
"duplexify@3.7.1","MIT","https://github.com/mafintosh/duplexify"
"eastasianwidth@0.2.0","MIT","https://github.com/komagata/eastasianwidth"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first"
"ejs@3.1.9","Apache-2.0","https://github.com/mde/ejs"
"electron-to-chromium@1.4.414","ISC","https://github.com/kilian/electron-to-chromium"
"emoji-regex@8.0.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@9.2.2","MIT","https://github.com/mathiasbynens/emoji-regex"
"emojis-list@3.0.0","MIT","https://github.com/kikobeats/emojis-list"
"encodeurl@1.0.2","MIT","https://github.com/pillarjs/encodeurl"
"encoding@0.1.13","MIT","https://github.com/andris9/encoding"
"end-of-stream@1.4.4","MIT","https://github.com/mafintosh/end-of-stream"
"entities@4.5.0","BSD-2-Clause","https://github.com/fb55/entities"
"env-paths@2.2.1","MIT","https://github.com/sindresorhus/env-paths"
"envinfo@7.8.1","MIT","https://github.com/tabrindle/envinfo"
"err-code@2.0.3","MIT","https://github.com/IndigoUnited/js-err-code"
"error-ex@1.3.2","MIT","https://github.com/qix-/node-error-ex"
"error-stack-parser@2.1.4","MIT","https://github.com/stacktracejs/error-stack-parser"
"es-abstract@1.21.2","MIT","https://github.com/ljharb/es-abstract"
"es-get-iterator@1.1.3","MIT","https://github.com/ljharb/es-get-iterator"
"es-module-lexer@0.9.3","MIT","https://github.com/guybedford/es-module-lexer"
"es-set-tostringtag@2.0.1","MIT","https://github.com/es-shims/es-set-tostringtag"
"es-shim-unscopables@1.0.0","MIT","https://github.com/ljharb/es-shim-unscopables"
"es-to-primitive@1.2.1","MIT","https://github.com/ljharb/es-to-primitive"
"es6-object-assign@1.1.0","MIT","https://github.com/rubennorte/es6-object-assign"
"es6-promise@3.3.1","MIT","https://github.com/stefanpenner/es6-promise"
"esbuild-plugin-alias@0.2.1","MIT","https://github.com/igoradamenko/esbuild-plugin-alias"
"esbuild-register@3.4.2","MIT",""
"esbuild@0.17.19","MIT","https://github.com/evanw/esbuild"
"escalade@3.1.1","MIT","https://github.com/lukeed/escalade"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@5.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escodegen@2.0.0","BSD-2-Clause","https://github.com/estools/escodegen"
"eslint-config-prettier@8.8.0","MIT","https://github.com/prettier/eslint-config-prettier"
"eslint-import-resolver-node@0.3.7","MIT","https://github.com/import-js/eslint-plugin-import"
"eslint-module-utils@2.8.0","MIT","https://github.com/import-js/eslint-plugin-import"
"eslint-plugin-import@2.27.5","MIT","https://github.com/import-js/eslint-plugin-import"
"eslint-plugin-markdown@3.0.0","MIT","https://github.com/eslint/eslint-plugin-markdown"
"eslint-plugin-prettier@4.2.1","MIT","https://github.com/prettier/eslint-plugin-prettier"
"eslint-plugin-react-hooks@4.6.0","MIT","https://github.com/facebook/react"
"eslint-plugin-react-refresh@0.4.1","MIT","https://github.com/ArnaudBarre/eslint-plugin-react-refresh"
"eslint-plugin-react@7.32.2","MIT","https://github.com/jsx-eslint/eslint-plugin-react"
"eslint-scope@5.1.1","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-scope@7.2.0","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-visitor-keys@3.4.1","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint@8.41.0","MIT","https://github.com/eslint/eslint"
"espree@9.5.2","BSD-2-Clause","https://github.com/eslint/espree"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima"
"esquery@1.5.0","BSD-3-Clause","https://github.com/estools/esquery"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@4.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estraverse@5.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estree-to-babel@3.2.1","MIT","https://github.com/coderaiser/estree-to-babel"
"estree-walker@2.0.2","MIT","https://github.com/Rich-Harris/estree-walker"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"etag@1.8.1","MIT","https://github.com/jshttp/etag"
"eventemitter3@4.0.7","MIT","https://github.com/primus/eventemitter3"
"execa@5.1.1","MIT","https://github.com/sindresorhus/execa"
"execa@7.1.1","MIT","https://github.com/sindresorhus/execa"
"expand-template@2.0.3","(MIT OR WTFPL)","https://github.com/ralphtheninja/expand-template"
"express@4.18.2","MIT","https://github.com/expressjs/express"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"extract-zip@1.7.0","BSD-2-Clause","https://github.com/maxogden/extract-zip"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-diff@1.3.0","Apache-2.0","https://github.com/jhchen/fast-diff"
"fast-glob@3.2.12","MIT","https://github.com/mrmlnc/fast-glob"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fast-loops@1.1.3","MIT","https://github.com/robinweser/fast-loops"
"fast-safe-stringify@2.1.1","MIT","https://github.com/davidmarkclements/fast-safe-stringify"
"fast-shallow-equal@1.0.0","Public Domain","https://github.com/streamich/fast-shallow-equal"
"fastest-stable-stringify@2.0.2","MIT","https://github.com/streamich/fastest-stable-stringify"
"fastparse@1.1.2","MIT","https://github.com/webpack/fastparse"
"fastq@1.15.0","ISC","https://github.com/mcollina/fastq"
"fault@2.0.1","MIT","https://github.com/wooorm/fault"
"fb-watchman@2.0.2","Apache-2.0","https://github.com/facebook/watchman"
"fd-slicer@1.1.0","MIT","https://github.com/andrewrk/node-fd-slicer"
"fetch-retry@5.0.6","MIT","https://github.com/jonbern/fetch-retry"
"file-entry-cache@6.0.1","MIT","https://github.com/royriojas/file-entry-cache"
"file-system-cache@2.3.0","MIT","https://github.com/philcockfield/file-system-cache"
"filelist@1.0.4","Apache-2.0","https://github.com/mde/filelist"
"fill-range@7.0.1","MIT","https://github.com/jonschlinkert/fill-range"
"finalhandler@1.2.0","MIT","https://github.com/pillarjs/finalhandler"
"find-cache-dir@2.1.0","MIT","https://github.com/avajs/find-cache-dir"
"find-cache-dir@3.3.2","MIT","https://github.com/avajs/find-cache-dir"
"find-root@1.1.0","MIT","https://github.com/js-n/find-root"
"find-up@3.0.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@4.1.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@5.0.0","MIT","https://github.com/sindresorhus/find-up"
"flat-cache@3.0.4","MIT","https://github.com/royriojas/flat-cache"
"flatted@3.2.7","ISC","https://github.com/WebReflection/flatted"
"flexsearch@0.7.21","Apache-2.0","https://github.com/nextapps-de/flexsearch"
"flow-parser@0.207.0","MIT","https://github.com/facebook/flow"
"for-each@0.3.3","MIT","https://github.com/Raynos/for-each"
"foreach@2.0.6","MIT","https://github.com/manuelstofer/foreach"
"foreground-child@2.0.0","ISC","https://github.com/tapjs/foreground-child"
"foreground-child@3.1.1","ISC","https://github.com/tapjs/foreground-child"
"form-data@3.0.1","MIT","https://github.com/form-data/form-data"
"format@0.2.2","MIT","https://github.com/samsonjs/format"
"forwarded@0.2.0","MIT","https://github.com/jshttp/forwarded"
"fraction.js@4.2.0","MIT","https://github.com/infusion/Fraction.js"
"framer-motion@10.12.16","MIT","https://github.com/framer/motion"
"fresh@0.5.2","MIT","https://github.com/jshttp/fresh"
"fs-constants@1.0.0","MIT","https://github.com/mafintosh/fs-constants"
"fs-extra@11.1.1","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-minipass@2.1.0","ISC","https://github.com/npm/fs-minipass"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath"
"fsevents@2.3.2","MIT","https://github.com/fsevents/fsevents"
"function-bind@1.1.1","MIT","https://github.com/Raynos/function-bind"
"function.prototype.name@1.1.5","MIT","https://github.com/es-shims/Function.prototype.name"
"functions-have-names@1.2.3","MIT","https://github.com/inspect-js/functions-have-names"
"gauge@3.0.2","ISC","https://github.com/iarna/gauge"
"gauge@4.0.4","ISC","https://github.com/npm/gauge"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file"
